sketch_filename,description
00792fa010_941205.jpg,"Bags_Under_Eyes, Big_Nose, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling"
00793fa010_941205.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Chubby, Double_Chin, Male, Mouth_Slightly_Open, No_Beard"
00794fa010_941205.jpg,"Bags_Under_Eyes, Male, Mouth_Slightly_Open, No_Beard, Smiling, Straight_Hair, Young"
00795fa010_941205.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00796fa010_941205.jpg,"Bushy_Eyebrows, Male, No_Beard, Young"
00797fa010_941205.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00798fa010_941205.jpg,"5_o_Clock_Shadow, Attractive, Bags_Under_Eyes, Bushy_Eyebrows, Male, Straight_Hair, Young"
00799fa010_941205.jpg,"Male, No_Beard, Straight_Hair, Young"
00800fb010_941205.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00801fa010_941205.jpg,"Bags_Under_Eyes, Big_Lips, Big_Nose, Black_Hair, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Receding_Hairline, Young"
00802fa010_941205.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Gray_Hair, Male, No_Beard"
00803fa010_941205.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Bushy_Eyebrows, Male, No_Beard, Smiling, Straight_Hair, Young"
00804fb010_941205.jpg,"Attractive, Bags_Under_Eyes, Brown_Hair, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Oval_Face, Smiling, Wavy_Hair, Wearing_Lipstick, Young"
00805fa010_941205.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Male, Mouth_Slightly_Open, No_Beard, Smiling, Wavy_Hair, Young"
00806fa010_941205.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Goatee, Male, Sideburns, Young"
00807fa010_941205.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Male, Sideburns, Straight_Hair, Young"
00809fa010_941205.jpg,"Bags_Under_Eyes, Black_Hair, Male, No_Beard, Straight_Hair, Wearing_Necktie, Young"
00810fa010_941205.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Male, No_Beard, Young"
00811fb010_941205.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Chubby, Male, Sideburns, Young"
00812fa010_941205.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Male, No_Beard, Young"
00813fa010_941205.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, Young"
00814fa010_941205.jpg,"Bags_Under_Eyes, Big_Lips, Big_Nose, Chubby, Double_Chin, Goatee, High_Cheekbones, Male, Mouth_Slightly_Open, Smiling"
00815fa010_941205.jpg,"Bangs, Brown_Hair, Male, No_Beard, Young"
00816fa010_941205.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, Mouth_Slightly_Open, No_Beard, Straight_Hair, Young"
00817fa010_941205.jpg,"5_o_Clock_Shadow, Bushy_Eyebrows, Male, No_Beard, Young"
00818fa010_940307.jpg,"Attractive, Brown_Hair, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Wavy_Hair, Wearing_Lipstick, Young"
00819fa010_940307.jpg,"5_o_Clock_Shadow, Attractive, Bags_Under_Eyes, Brown_Hair, High_Cheekbones, Male, No_Beard, Smiling, Young"
00820fa010_940307.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Young"
00821fa010_940307.jpg,"5_o_Clock_Shadow, Attractive, Bushy_Eyebrows, Male, No_Beard, Smiling, Young"
00822fa010_940307.jpg,"Bags_Under_Eyes, Bald, Big_Nose, Bushy_Eyebrows, Male"
00823fa010_940307.jpg,"Black_Hair, Bushy_Eyebrows, Male, No_Beard, Young"
00824fb010_940307.jpg,"Attractive, Brown_Hair, Male, No_Beard, Young"
00825fa010_940307.jpg,"Attractive, Bags_Under_Eyes, High_Cheekbones, Male, No_Beard, Smiling, Straight_Hair, Young"
00826fa010_940307.jpg,"Attractive, Bags_Under_Eyes, Big_Nose, Bushy_Eyebrows, Male, No_Beard, Young"
00827fa010_940307.jpg,"Attractive, Brown_Hair, No_Beard, Wearing_Lipstick, Young"
00828fa010_940307.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, High_Cheekbones, Male, No_Beard, Smiling, Young"
00829fa010_940307.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Young"
00830fa010_940307.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Bushy_Eyebrows, Male, No_Beard, Young"
00831fa010_940307.jpg,"Attractive, Bangs, Blond_Hair, No_Beard, Wavy_Hair, Wearing_Lipstick, Young"
00833fb010_940307.jpg,"Male, No_Beard, Young"
00834fb010_940307.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00835fa010_940307.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Young"
00836fa010_940307.jpg,"5_o_Clock_Shadow, Attractive, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Smiling, Straight_Hair, Young"
00837fb010_940307.jpg,"Big_Nose, Male, No_Beard, Young"
00838fa010_940307.jpg,"Bags_Under_Eyes, Male, No_Beard, Young"
00839fb010_940307.jpg,"5_o_Clock_Shadow, Attractive, Bags_Under_Eyes, Big_Nose, Bushy_Eyebrows, High_Cheekbones, Male, Smiling, Young"
00840fb010_940307.jpg,"Attractive, Bangs, Brown_Hair, No_Beard, Young"
00841fa010_940307.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, High_Cheekbones, Male, No_Beard, Smiling, Straight_Hair, Young"
00842fb010_940307.jpg,"Attractive, Black_Hair, Bushy_Eyebrows, Heavy_Makeup, High_Cheekbones, No_Beard, Oval_Face, Wavy_Hair, Wearing_Lipstick, Young"
00844fa010_940307.jpg,"Attractive, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00845fa010_940307.jpg,"5_o_Clock_Shadow, Attractive, Bags_Under_Eyes, Bushy_Eyebrows, Male, No_Beard, Young"
00846fa010_940307.jpg,"Bags_Under_Eyes, Big_Nose, Gray_Hair, High_Cheekbones, Male, No_Beard, Smiling"
00847fa010_940307.jpg,"Attractive, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Young"
00848fa010_940307.jpg,"Arched_Eyebrows, Attractive, Brown_Hair, Heavy_Makeup, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Wavy_Hair, Wearing_Lipstick, Young"
00850fb010_940307.jpg,"Brown_Hair, No_Beard, Wavy_Hair, Young"
00851fa010_940307.jpg,"Arched_Eyebrows, Attractive, Bags_Under_Eyes, Bangs, Big_Nose, Black_Hair, Bushy_Eyebrows, High_Cheekbones, Male, No_Beard, Smiling, Wavy_Hair, Wearing_Lipstick, Young"
00852fa010_940307.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Wearing_Necktie, Young"
00853fa010_940307.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Bushy_Eyebrows, Male, Mouth_Slightly_Open, No_Beard, Smiling, Straight_Hair, Young"
00854fa010_940307.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Male, Young"
00855fa010_940307.jpg,"5_o_Clock_Shadow, Attractive, Big_Nose, Black_Hair, Bushy_Eyebrows, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Straight_Hair, Young"
00856fa010_940307.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, High_Cheekbones, Male, No_Beard, Young"
00857fa010_940307.jpg,"Big_Lips, Big_Nose, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00858fa010_940307.jpg,"Arched_Eyebrows, Attractive, Brown_Hair, Heavy_Makeup, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Wearing_Lipstick, Young"
00859fa010_940307.jpg,"Bags_Under_Eyes, Black_Hair, Male, No_Beard, Young"
00860fa010_940307.jpg,"Attractive, Bags_Under_Eyes, Bangs, Male, No_Beard, Young"
00861fb010_940307.jpg,"5_o_Clock_Shadow, Attractive, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00862fa010_940307.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, Wearing_Necktie, Young"
00863fa010_940307.jpg,"Attractive, Male, No_Beard, Smiling, Young"
00864fa010_940307.jpg,"Attractive, Bangs, Brown_Hair, Male, No_Beard, Wavy_Hair, Young"
00866fa010_940307.jpg,"Attractive, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, High_Cheekbones, Male, No_Beard, Smiling, Young"
00867fa010_940307.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Chubby, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00868fa010_940307.jpg,"Attractive, Bags_Under_Eyes, Brown_Hair, Bushy_Eyebrows, Male, No_Beard, Young"
00869fa010_940307.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, Straight_Hair, Young"
00870fa010_940307.jpg,"5_o_Clock_Shadow, Attractive, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00871fa010_940307.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00872fb010_940307.jpg,"Black_Hair, High_Cheekbones, No_Beard, Young"
00873fb010_940307.jpg,"Attractive, Bags_Under_Eyes, Male, No_Beard, Young"
00874fa010_940307.jpg,"5_o_Clock_Shadow, Attractive, Bushy_Eyebrows, Male, No_Beard, Young"
00875fa010_940307.jpg,"Bangs, Male, No_Beard, Young"
00876fb010_960530.jpg,"Eyeglasses, Male, No_Beard, Young"
00877fa010_960530.jpg,"5_o_Clock_Shadow, Male, No_Beard, Young"
00878fa010_960530.jpg,"Attractive, No_Beard, Young"
00879fa010_960530.jpg,"5_o_Clock_Shadow, Attractive, Male, No_Beard, Young"
00880fa010_960530.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Bushy_Eyebrows, Male, No_Beard, Young"
00882fa010_960530.jpg,"Bags_Under_Eyes, Big_Nose, Male, Young"
00883fa010_960530.jpg,"No_Beard, Young"
00884fa010_960530.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, Gray_Hair, Male, No_Beard, Wearing_Necktie"
00885fa010_960530.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, Male, No_Beard"
00886fa010_960530.jpg,"Big_Nose, Male, No_Beard, Wearing_Necktie, Young"
00887fa010_960530.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Male, Straight_Hair, Young"
00888fa010_960530.jpg,"Brown_Hair, Male, Mouth_Slightly_Open, No_Beard, Young"
00889fa010_960530.jpg,"Brown_Hair, No_Beard, Wavy_Hair, Young"
00890fa010_960530.jpg,"Male, Sideburns, Young"
00891fa010_960530.jpg,"Big_Nose, Eyeglasses, Male, No_Beard, Wearing_Necktie"
00892fa010_960530.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Male"
00893fa010_960530.jpg,"Bags_Under_Eyes, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00894fa010_960530.jpg,"Big_Nose, Brown_Hair, Male, No_Beard, Wavy_Hair, Young"
00895fa010_960530.jpg,"Male, No_Beard"
00896fa010_960530.jpg,"Male, No_Beard"
00897fa010_960530.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Bushy_Eyebrows, Male, No_Beard, Young"
00898fa010_960530.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Male, Young"
00899fa010_960530.jpg,"Big_Nose, Chubby, Male, No_Beard, Young"
00900fa010_960530.jpg,"Bags_Under_Eyes, Big_Nose, Male"
00901fa010_960530.jpg,"Bags_Under_Eyes, Bald, Big_Nose, Male, Young"
00902fb010_960530.jpg,"Big_Nose, Black_Hair, Bushy_Eyebrows, Eyeglasses, Male, No_Beard, Young"
00903fa010_960530.jpg,"Bags_Under_Eyes, Big_Nose, Male, No_Beard"
00904fa010_960530.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Male, No_Beard, Wearing_Necktie"
00905fa010_960530.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling"
00906fa010_960530.jpg,"Big_Nose, Male, Young"
00907fa010_960530.jpg,"Big_Nose, Chubby, Male, No_Beard, Wearing_Necktie"
00908fa010_960530.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Male, Sideburns, Young"
00909fa010_960530.jpg,"Big_Nose, Male, No_Beard, Wearing_Necktie"
00910fa010_960530.jpg,"Brown_Hair, No_Beard, Wavy_Hair, Young"
00911fa010_960530.jpg,"Male, No_Beard, Wearing_Necktie, Young"
00912fa010_960530.jpg,"Big_Nose, Male, No_Beard, Wearing_Necktie"
00913fa010_960530.jpg,"Attractive, Black_Hair, Male, No_Beard, Straight_Hair, Young"
00914fa010_960620.jpg,"Male, No_Beard, Wavy_Hair, Young"
00915fa010_960620.jpg,"Arched_Eyebrows, Big_Lips, Big_Nose, Heavy_Makeup, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Oval_Face, Smiling, Wearing_Earrings, Wearing_Lipstick, Young"
00916fa010_960620.jpg,"Big_Nose, Chubby, Male, No_Beard, Young"
00917fa010_960620.jpg,"Big_Lips, Big_Nose, Chubby, Male, No_Beard, Young"
00918fa010_960620.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, Sideburns, Smiling, Straight_Hair, Wearing_Necktie, Young"
00919fa010_960620.jpg,"Bags_Under_Eyes, Big_Nose, Gray_Hair, Male, No_Beard, Wearing_Necktie"
00920fa010_960627.jpg,"Bags_Under_Eyes, Brown_Hair, High_Cheekbones, Male, No_Beard, Wavy_Hair, Young"
00921fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00922fa010_960627.jpg,"Bags_Under_Eyes, Male, No_Beard, Receding_Hairline, Wearing_Necktie"
00923fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Chubby, Double_Chin, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Wearing_Necktie"
00924fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, Gray_Hair, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling"
00925fa010_960627.jpg,"Attractive, Brown_Hair, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Wavy_Hair, Young"
00926fa010_960627.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Chubby, Male, Mouth_Slightly_Open, Young"
00927fa010_960627.jpg,"Attractive, Bags_Under_Eyes, Brown_Hair, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Wavy_Hair, Young"
00928fb010_960627.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Smiling, Straight_Hair, Young"
00929fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, High_Cheekbones, Male, Mouth_Slightly_Open, Smiling"
00930fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Chubby, High_Cheekbones, Male, Smiling, Young"
00931fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00932fa010_960627.jpg,"Attractive, Bags_Under_Eyes, Bangs, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Straight_Hair, Young"
00933fa010_960627.jpg,"Black_Hair, Bushy_Eyebrows, Male, No_Beard, Young"
00934fb010_960627.jpg,"Arched_Eyebrows, Attractive, Bangs, Brown_Hair, Heavy_Makeup, High_Cheekbones, No_Beard, Smiling, Wavy_Hair, Wearing_Earrings, Wearing_Lipstick, Young"
00935fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Goatee, Male, Mustache, Sideburns"
00936fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00937fa010_960627.jpg,"Black_Hair, Male, No_Beard, Wavy_Hair"
00938fa010_960627.jpg,"Bags_Under_Eyes, Male, No_Beard, Young"
00939fa010_960627.jpg,"Attractive, Male, No_Beard, Young"
00940fa010_960627.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Bushy_Eyebrows, Chubby, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00941fb010_960627.jpg,"Attractive, Bags_Under_Eyes, Bushy_Eyebrows, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00942fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, Gray_Hair, High_Cheekbones, Male, Receding_Hairline, Sideburns, Smiling"
00943fa010_960627.jpg,"Attractive, Bags_Under_Eyes, Blond_Hair, Brown_Hair, High_Cheekbones, No_Beard, Smiling, Wavy_Hair"
00944fa010_960627.jpg,"Male, No_Beard, Wavy_Hair, Young"
00945fa010_960627.jpg,"Bags_Under_Eyes, Big_Lips, Big_Nose, Black_Hair, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Oval_Face, Receding_Hairline, Smiling, Young"
00946fa010_960627.jpg,"Attractive, Bags_Under_Eyes, Big_Lips, Big_Nose, Black_Hair, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Wavy_Hair, Wearing_Earrings, Young"
00947fa010_960627.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Chubby, Double_Chin, Male, No_Beard, Wearing_Necktie"
00948fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Chubby, Double_Chin, High_Cheekbones, Male, Sideburns, Smiling, Wearing_Necktie, Young"
00949fb010_960627.jpg,"Attractive, Bags_Under_Eyes, Brown_Hair, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Wavy_Hair, Wearing_Lipstick, Young"
00950fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, High_Cheekbones, Male, Mouth_Slightly_Open, Smiling, Wearing_Necktie"
00951fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Double_Chin, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling"
00952fa010_960627.jpg,"Bags_Under_Eyes, Bald, Big_Nose, Double_Chin, High_Cheekbones, Male, No_Beard, Smiling"
00953fa010_960627.jpg,"Attractive, Bags_Under_Eyes, Brown_Hair, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Wavy_Hair, Wearing_Lipstick, Young"
00954fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, No_Beard, Smiling, Straight_Hair, Wearing_Necktie"
00955fb010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Gray_Hair, Male"
00956fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00957fa010_960627.jpg,"Male, No_Beard, Wavy_Hair, Young"
00958fa010_960627.jpg,"Attractive, Bags_Under_Eyes, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Oval_Face, Smiling, Young"
00959fa010_960627.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, Male, Wearing_Necktie"
00960fa010_960627.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Bushy_Eyebrows, Male, Young"
00961fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Male, Receding_Hairline, Sideburns"
00962fb010_960627.jpg,"Attractive, Bags_Under_Eyes, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Oval_Face, Smiling, Wearing_Lipstick, Young"
00963fa010_960627.jpg,"Male, No_Beard, Wearing_Earrings, Young"
00964fb010_960627.jpg,"Bags_Under_Eyes, Big_Lips, Big_Nose, Black_Hair, Chubby, Double_Chin, Goatee, High_Cheekbones, Male, Mouth_Slightly_Open, Oval_Face, Smiling, Young"
00965fa010_960627.jpg,"Attractive, Black_Hair, High_Cheekbones, No_Beard, Smiling, Wavy_Hair, Young"
00966fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Double_Chin, Gray_Hair, Male, No_Beard, Wearing_Necktie"
00967fa010_960627.jpg,"Attractive, Brown_Hair, High_Cheekbones, No_Beard, Smiling, Wavy_Hair, Wearing_Lipstick, Young"
00968fb010_960627.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, Male, Mouth_Slightly_Open, Smiling, Young"
00969fa010_960627.jpg,"Bags_Under_Eyes, No_Beard, Wavy_Hair, Young"
00970fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Gray_Hair, Male, No_Beard"
00971fa010_960627.jpg,"Attractive, Bangs, Brown_Hair, High_Cheekbones, No_Beard, Smiling, Wavy_Hair, Young"
00972fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Double_Chin, Male, Mouth_Slightly_Open, No_Beard, Smiling, Straight_Hair"
00973fa010_960627.jpg,"5_o_Clock_Shadow, Attractive, Bags_Under_Eyes, Bushy_Eyebrows, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Straight_Hair, Young"
00974fa010_960627.jpg,"Bags_Under_Eyes, Big_Lips, Big_Nose, Bushy_Eyebrows, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00976fa010_960627.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Lips, Big_Nose, Black_Hair, Bushy_Eyebrows, Male, Young"
00977fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, Male, No_Beard"
00978fa010_960627.jpg,"Bags_Under_Eyes, Big_Lips, Big_Nose, Double_Chin, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Wavy_Hair, Young"
00979fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Male, No_Beard"
00980fa010_960627.jpg,"Attractive, Brown_Hair, Bushy_Eyebrows, Heavy_Makeup, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Oval_Face, Smiling, Wavy_Hair, Wearing_Lipstick, Young"
00981fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Brown_Hair, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Wavy_Hair, Wearing_Earrings"
00982fa010_960627.jpg,"5_o_Clock_Shadow, Big_Nose, Bushy_Eyebrows, Male, No_Beard, Young"
00983fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, High_Cheekbones, Male, No_Beard, Smiling, Young"
00984fa010_960627.jpg,"Attractive, Bags_Under_Eyes, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Wearing_Lipstick, Young"
00985fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling"
00986fa010_960627.jpg,"Attractive, Bangs, Brown_Hair, Heavy_Makeup, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Oval_Face, Smiling, Wearing_Lipstick, Young"
00987fa010_960627.jpg,"5_o_Clock_Shadow, Bags_Under_Eyes, Big_Nose, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00988fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Black_Hair, Bushy_Eyebrows, High_Cheekbones, Male, No_Beard, Smiling, Straight_Hair, Young"
00989fa010_960627.jpg,"Bags_Under_Eyes, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Straight_Hair, Young"
00990fa010_960627.jpg,"Attractive, Bags_Under_Eyes, Big_Lips, Big_Nose, Black_Hair, Bushy_Eyebrows, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00991fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Double_Chin, Gray_Hair, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling"
00992fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Young"
00993fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling"
00994fa010_960627.jpg,"Attractive, Bushy_Eyebrows, Male, No_Beard, Pale_Skin, Smiling, Straight_Hair, Young"
00995fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling"
00996fa010_960627.jpg,"Bags_Under_Eyes, Brown_Hair, High_Cheekbones, Mouth_Slightly_Open, No_Beard, Smiling, Wavy_Hair, Wearing_Lipstick"
00997fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Male, No_Beard, Smiling, Young"
00998fb010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Receding_Hairline, Smiling"
00999fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling"
01000fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Chubby, Double_Chin, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling"
01001fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, High_Cheekbones, Male, Sideburns, Smiling, Young"
01002fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, Double_Chin, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling"
01003fa010_960627.jpg,"Bags_Under_Eyes, Big_Nose, High_Cheekbones, Male, No_Beard, Smiling"
01004fa010_960627.jpg,"5_o_Clock_Shadow, Attractive, Bags_Under_Eyes, High_Cheekbones, Male, Mouth_Slightly_Open, No_Beard, Smiling, Straight_Hair, Young"
01005fa010_960627.jpg,"5_o_Clock_Shadow, Attractive, Bags_Under_Eyes, High_Cheekbones, Male, No_Beard, Smiling, Young"
